CD_MISSION,NM_PRIORITY,OID_FORKLIFT,FROM_X,FROM_Y,TO_X,TO_Y,DT_INSERT,DT_START,DT_UPDATE,DIFF,WEIGHT,HEIGHT,TP_UDC,DT_READY_TO_GO,DIFF_READY_TO_GO,FROM_Z,TO_Z
"4,158,496",5,44,"246,340","425,843",902,2,4/3/2023 15:01,4/3/2023 15:03,4/3/2023 15:05,1,256,420,1,4/3/2023 15:04,1,0,0
"4,158,501",5,44,"246,340","425,843",900,8,4/3/2023 15:04,4/3/2023 15:06,4/3/2023 15:08,2,354,440,1,4/3/2023 15:07,1,0,0
"4,158,501",5,44,"246,340","425,843",900,8,4/3/2023 15:04,4/3/2023 15:06,4/3/2023 15:08,2,354,440,1,4/3/2023 15:07,1,0,0
"4,158,503",5,44,"246,340","425,843",908,16,4/3/2023 15:05,4/3/2023 15:08,4/3/2023 15:11,3,67,280,1,4/3/2023 15:10,2,0,0
"4,158,509",5,44,"246,340","425,843",901,13,4/3/2023 15:09,4/3/2023 15:14,4/3/2023 15:16,1,210,400,1,4/3/2023 15:15,0,0,0
"4,158,518",5,44,"246,340","425,843",909,3,4/3/2023 15:14,4/3/2023 15:20,4/3/2023 15:21,1,370,480,1,4/3/2023 15:20,0,0,0
"4,158,526",5,44,"246,340","425,843",903,14,4/3/2023 15:18,4/3/2023 15:24,4/3/2023 15:28,3,354,540,1,4/3/2023 15:27,3,0,0
"4,158,528",5,44,"246,340","425,843",901,2,4/3/2023 15:20,4/3/2023 15:28,4/3/2023 15:30,2,315,440,1,4/3/2023 15:28,1,0,0
"4,158,528",5,44,"246,340","425,843",901,2,4/3/2023 15:20,4/3/2023 15:28,4/3/2023 15:30,2,315,440,1,4/3/2023 15:28,1,0,0
"4,158,549",5,44,"246,340","425,843",900,8,4/3/2023 15:27,4/3/2023 15:30,4/3/2023 15:32,2,582,640,1,4/3/2023 15:31,1,0,0
"4,158,549",5,44,"246,340","425,843",900,8,4/3/2023 15:27,4/3/2023 15:30,4/3/2023 15:32,2,582,640,1,4/3/2023 15:31,1,0,0
"4,158,549",5,44,"246,340","425,843",900,8,4/3/2023 15:27,4/3/2023 15:30,4/3/2023 15:32,2,582,640,1,4/3/2023 15:31,1,0,0
"4,158,549",5,44,"246,340","425,843",900,8,4/3/2023 15:27,4/3/2023 15:30,4/3/2023 15:32,2,582,640,1,4/3/2023 15:31,1,0,0
"4,158,549",5,44,"246,340","425,843",900,8,4/3/2023 15:27,4/3/2023 15:30,4/3/2023 15:32,2,582,640,1,4/3/2023 15:31,1,0,0
"4,158,549",5,44,"246,340","425,843",900,8,4/3/2023 15:27,4/3/2023 15:30,4/3/2023 15:32,2,582,640,1,4/3/2023 15:31,1,0,0
"4,158,549",5,44,"246,340","425,843",900,8,4/3/2023 15:27,4/3/2023 15:30,4/3/2023 15:32,2,582,640,1,4/3/2023 15:31,1,0,0
"4,158,549",5,44,"246,340","425,843",900,8,4/3/2023 15:27,4/3/2023 15:30,4/3/2023 15:32,2,582,640,1,4/3/2023 15:31,1,0,0
"4,158,549",5,44,"246,340","425,843",900,8,4/3/2023 15:27,4/3/2023 15:30,4/3/2023 15:32,2,582,640,1,4/3/2023 15:31,1,0,0
"4,158,549",5,44,"246,340","425,843",900,8,4/3/2023 15:27,4/3/2023 15:30,4/3/2023 15:32,2,582,640,1,4/3/2023 15:31,1,0,0
"4,158,549",5,44,"246,340","425,843",900,8,4/3/2023 15:27,4/3/2023 15:30,4/3/2023 15:32,2,582,640,1,4/3/2023 15:31,1,0,0
"4,158,549",5,44,"246,340","425,843",900,8,4/3/2023 15:27,4/3/2023 15:30,4/3/2023 15:32,2,582,640,1,4/3/2023 15:31,1,0,0
"4,158,549",5,44,"246,340","425,843",900,8,4/3/2023 15:27,4/3/2023 15:30,4/3/2023 15:32,2,582,640,1,4/3/2023 15:31,1,0,0
"4,158,549",5,44,"246,340","425,843",900,8,4/3/2023 15:27,4/3/2023 15:30,4/3/2023 15:32,2,582,640,1,4/3/2023 15:31,1,0,0
"4,158,549",5,44,"246,340","425,843",900,8,4/3/2023 15:27,4/3/2023 15:30,4/3/2023 15:32,2,582,640,1,4/3/2023 15:31,1,0,0
"4,158,549",5,44,"246,340","425,843",900,8,4/3/2023 15:27,4/3/2023 15:30,4/3/2023 15:32,2,582,640,1,4/3/2023 15:31,1,0,0
"4,158,549",5,44,"246,340","425,843",900,8,4/3/2023 15:27,4/3/2023 15:30,4/3/2023 15:32,2,582,640,1,4/3/2023 15:31,1,0,0
"4,158,549",5,44,"246,340","425,843",900,8,4/3/2023 15:27,4/3/2023 15:30,4/3/2023 15:32,2,582,640,1,4/3/2023 15:31,1,0,0
"4,158,549",5,44,"246,340","425,843",900,8,4/3/2023 15:27,4/3/2023 15:30,4/3/2023 15:32,2,582,640,1,4/3/2023 15:31,1,0,0
"4,158,549",5,44,"246,340","425,843",900,8,4/3/2023 15:27,4/3/2023 15:30,4/3/2023 15:32,2,582,640,1,4/3/2023 15:31,1,0,0
"4,158,554",5,44,"246,340","425,843","210,149","372,186",4/3/2023 15:28,4/3/2023 15:32,4/3/2023 15:33,2,853,780,1,4/3/2023 15:32,1,0,0
"4,158,560",5,44,"246,340","425,843",902,10,4/3/2023 15:29,4/3/2023 15:33,4/3/2023 15:35,1,94,260,1,4/3/2023 15:34,1,0,0
"4,158,560",5,44,"246,340","425,843",902,10,4/3/2023 15:29,4/3/2023 15:33,4/3/2023 15:35,1,94,260,1,4/3/2023 15:34,1,0,0
"4,158,560",5,44,"246,340","425,843",902,10,4/3/2023 15:29,4/3/2023 15:33,4/3/2023 15:35,1,94,260,1,4/3/2023 15:34,1,0,0
"4,158,562",5,44,"246,340","425,843",903,9,4/3/2023 15:30,4/3/2023 15:35,4/3/2023 15:36,1,63,260,1,4/3/2023 15:35,1,0,0
"4,158,565",5,44,"246,340","425,843",904,9,4/3/2023 15:31,4/3/2023 15:36,4/3/2023 15:38,1,219,400,1,4/3/2023 15:37,1,0,0
"4,158,567",5,44,"246,340","425,843",905,10,4/3/2023 15:32,4/3/2023 15:38,4/3/2023 15:39,1,63,280,1,4/3/2023 15:38,1,0,0
"4,158,580",5,44,"246,340","425,843",909,6,4/3/2023 15:35,4/3/2023 15:41,4/3/2023 15:42,1,192,500,1,4/3/2023 15:41,0,0,0
"4,158,595",6,45,"259,224","823,328","238,630","747,302",4/3/2023 15:40,4/3/2023 15:41,4/3/2023 15:56,14,0,205,4,4/3/2023 15:52,11,0,0
"4,158,585",5,44,"246,340","425,843",908,12,4/3/2023 15:36,4/3/2023 15:42,4/3/2023 15:44,2,55,220,1,4/3/2023 15:43,1,0,0
"4,158,585",5,44,"246,340","425,843",908,12,4/3/2023 15:36,4/3/2023 15:42,4/3/2023 15:44,2,55,220,1,4/3/2023 15:43,1,0,0
"4,158,592",5,44,"246,340","425,843",908,13,4/3/2023 15:39,4/3/2023 15:46,4/3/2023 15:47,1,25,220,1,4/3/2023 15:46,0,0,0
"4,158,597",5,44,"246,340","425,843",908,10,4/3/2023 15:42,4/3/2023 15:50,4/3/2023 15:51,1,885,"1,000",1,4/3/2023 15:50,0,0,0
"4,158,602",5,44,"246,340","425,843",903,10,4/3/2023 15:45,4/3/2023 15:53,4/3/2023 15:54,1,387,520,1,4/3/2023 15:53,0,0,0
"4,158,602",5,44,"246,340","425,843",903,10,4/3/2023 15:45,4/3/2023 15:53,4/3/2023 15:54,1,387,520,1,4/3/2023 15:53,0,0,0
"4,158,605",5,44,"246,340","425,843",908,16,4/3/2023 15:47,4/3/2023 15:54,4/3/2023 15:56,2,32,240,1,4/3/2023 15:55,1,0,0
"4,158,591",6,45,"301,642","825,029","241,107","746,808",4/3/2023 15:39,4/3/2023 15:56,4/3/2023 16:00,4,0,178,4,4/3/2023 15:57,2,0,0
"4,158,607",5,44,"246,340","425,843",902,5,4/3/2023 15:48,4/3/2023 15:56,4/3/2023 15:57,1,464,500,1,4/3/2023 15:56,1,0,0
"4,158,607",5,44,"246,340","425,843",902,5,4/3/2023 15:48,4/3/2023 15:56,4/3/2023 15:57,1,464,500,1,4/3/2023 15:56,1,0,0
"4,158,608",5,44,"246,340","425,843","210,149","372,186",4/3/2023 15:51,4/3/2023 15:57,4/3/2023 15:59,1,853,820,1,4/3/2023 15:58,1,0,0
"4,158,610",5,44,"246,340","425,843",906,15,4/3/2023 15:53,4/3/2023 15:59,4/3/2023 16:00,2,110,300,1,4/3/2023 16:00,1,0,0
"4,158,610",5,44,"246,340","425,843",906,15,4/3/2023 15:53,4/3/2023 15:59,4/3/2023 16:00,2,110,300,1,4/3/2023 16:00,1,0,0
"4,158,610",5,44,"246,340","425,843",906,15,4/3/2023 15:53,4/3/2023 15:59,4/3/2023 16:00,2,110,300,1,4/3/2023 16:00,1,0,0
"4,158,610",5,44,"246,340","425,843",906,15,4/3/2023 15:53,4/3/2023 15:59,4/3/2023 16:00,2,110,300,1,4/3/2023 16:00,1,0,0
"4,158,612",5,44,"246,340","425,843",906,16,4/3/2023 15:54,4/3/2023 16:00,4/3/2023 16:02,2,85,280,1,4/3/2023 16:01,1,0,0
"4,158,614",5,44,"246,340","425,843",906,5,4/3/2023 15:56,4/3/2023 16:02,4/3/2023 16:03,1,349,780,1,4/3/2023 16:03,1,0,0
"4,158,614",5,44,"246,340","425,843",906,5,4/3/2023 15:56,4/3/2023 16:02,4/3/2023 16:03,1,349,780,1,4/3/2023 16:03,1,0,0
"4,158,620",5,44,"246,340","425,843","266,564","447,454",4/3/2023 15:57,4/3/2023 16:03,4/3/2023 16:05,1,570,760,1,4/3/2023 16:04,1,0,0
"4,158,628",5,44,"246,340","425,843",907,6,4/3/2023 15:58,4/3/2023 16:05,4/3/2023 16:06,1,125,300,1,4/3/2023 16:05,0,0,0
"4,158,628",5,44,"246,340","425,843",907,6,4/3/2023 15:58,4/3/2023 16:05,4/3/2023 16:06,1,125,300,1,4/3/2023 16:05,0,0,0
"4,158,628",5,44,"246,340","425,843",907,6,4/3/2023 15:58,4/3/2023 16:05,4/3/2023 16:06,1,125,300,1,4/3/2023 16:05,0,0,0
"4,158,628",5,44,"246,340","425,843",907,6,4/3/2023 15:58,4/3/2023 16:05,4/3/2023 16:06,1,125,300,1,4/3/2023 16:05,0,0,0
"4,158,631",5,44,"246,340","425,843","279,713","411,544",4/3/2023 16:02,4/3/2023 16:07,4/3/2023 16:09,1,581,800,1,4/3/2023 16:08,0,0,0
"4,158,633",5,44,"246,340","425,843",907,6,4/3/2023 16:03,4/3/2023 16:09,4/3/2023 16:10,1,281,400,1,4/3/2023 16:09,1,0,0
"4,158,636",5,44,"246,340","425,843",907,7,4/3/2023 16:04,4/3/2023 16:10,4/3/2023 16:11,1,250,380,1,4/3/2023 16:11,1,0,0
"4,158,639",5,44,"246,340","425,843",907,13,4/3/2023 16:06,4/3/2023 16:12,4/3/2023 16:13,2,107,360,1,4/3/2023 16:12,1,0,0
"4,158,640",5,44,"246,340","425,843",906,4,4/3/2023 16:07,4/3/2023 16:13,4/3/2023 16:14,1,806,760,1,4/3/2023 16:14,1,0,0
"4,158,642",5,44,"246,340","425,843",907,14,4/3/2023 16:08,4/3/2023 16:14,4/3/2023 16:16,1,93,300,1,4/3/2023 16:15,1,0,0
"4,158,643",5,44,"246,340","425,843","210,149","372,186",4/3/2023 16:09,4/3/2023 16:16,4/3/2023 16:17,1,853,800,1,4/3/2023 16:17,1,0,0
"4,158,645",5,44,"246,340","425,843",907,16,4/3/2023 16:11,4/3/2023 16:17,4/3/2023 16:19,2,139,320,1,4/3/2023 16:18,1,0,0
"4,158,646",5,44,"246,340","425,843",906,14,4/3/2023 16:13,4/3/2023 16:19,4/3/2023 16:20,1,44,280,7,4/3/2023 16:20,1,0,0
"4,158,648",5,44,"246,340","425,843",906,13,4/3/2023 16:14,4/3/2023 16:20,4/3/2023 16:22,1,602,620,1,4/3/2023 16:21,1,0,0
"4,158,664",6,45,"259,174","887,422","238,630","747,302",4/3/2023 16:28,4/3/2023 16:28,4/3/2023 16:46,18,530,425,4,4/3/2023 16:45,18,0,0
"4,158,677",5,44,"246,340","425,843",909,7,4/3/2023 16:34,4/3/2023 16:34,4/3/2023 16:50,17,313,480,1,4/3/2023 16:49,16,0,0
"4,158,695",6,45,"284,614","821,799","241,107","746,808",4/3/2023 16:47,4/3/2023 16:47,4/3/2023 16:48,1,0,205,4,4/3/2023 16:48,0,0,0
"4,158,681",5,44,"246,340","425,843",907,9,4/3/2023 16:36,4/3/2023 16:50,4/3/2023 16:52,2,62,260,1,4/3/2023 16:51,1,0,0
"4,158,684",5,44,"246,340","425,843",900,4,4/3/2023 16:37,4/3/2023 16:52,4/3/2023 16:54,1,344,460,1,4/3/2023 16:53,1,0,0
"4,158,685",5,44,"246,340","425,843",901,10,4/3/2023 16:38,4/3/2023 16:54,4/3/2023 16:55,2,116,380,1,4/3/2023 16:54,1,0,0
"4,158,687",5,44,"246,340","425,843",907,11,4/3/2023 16:39,4/3/2023 16:55,4/3/2023 16:57,2,63,260,1,4/3/2023 16:56,1,0,0
"4,158,701",5,44,"246,340","425,843",906,13,4/3/2023 16:50,4/3/2023 16:57,4/3/2023 16:58,2,63,300,1,4/3/2023 16:58,1,0,0
"4,158,706",5,44,"246,340","425,843",906,13,4/3/2023 16:52,4/3/2023 16:58,4/3/2023 17:00,2,94,280,1,4/3/2023 16:59,1,0,0
"4,158,707",5,44,"246,340","425,843",906,15,4/3/2023 16:54,4/3/2023 17:00,4/3/2023 17:02,1,31,260,1,4/3/2023 17:01,1,0,0
"4,158,710",5,44,"246,340","425,843","210,149","372,186",4/3/2023 16:55,4/3/2023 17:02,4/3/2023 17:03,1,853,780,1,4/3/2023 17:02,1,0,0
"4,158,712",5,44,"246,340","425,843",906,15,4/3/2023 16:57,4/3/2023 17:03,4/3/2023 17:05,2,32,220,1,4/3/2023 17:04,1,0,0
"4,158,715",5,44,"246,340","425,843",906,15,4/3/2023 16:58,4/3/2023 17:05,4/3/2023 17:06,2,26,220,7,4/3/2023 17:05,1,0,0
"4,158,727",8,44,"241,569","416,461",906,16,4/3/2023 17:06,4/3/2023 17:06,4/3/2023 17:08,1,31,240,1,4/3/2023 17:07,1,0,0
"4,158,729",8,44,"241,569","416,461",909,4,4/3/2023 17:07,4/3/2023 17:08,4/3/2023 17:09,1,192,500,1,4/3/2023 17:08,1,0,0
"4,158,736",8,44,"241,569","416,461",901,15,4/3/2023 17:09,4/3/2023 17:09,4/3/2023 17:11,2,409,560,1,4/3/2023 17:10,1,0,0
"4,158,738",8,44,"241,569","416,461",907,13,4/3/2023 17:10,4/3/2023 17:11,4/3/2023 17:12,1,77,340,1,4/3/2023 17:11,0,0,0
"4,158,739",8,44,"241,569","416,461",907,15,4/3/2023 17:10,4/3/2023 17:12,4/3/2023 17:14,1,31,240,1,4/3/2023 17:13,1,0,0
"4,158,742",8,44,"241,569","416,461",902,8,4/3/2023 17:11,4/3/2023 17:14,4/3/2023 17:15,1,281,420,1,4/3/2023 17:14,1,0,0
"4,158,744",8,44,"241,569","416,461",907,15,4/3/2023 17:13,4/3/2023 17:15,4/3/2023 17:16,1,31,240,1,4/3/2023 17:16,1,0,0
"4,158,745",8,44,"241,569","416,461",907,15,4/3/2023 17:14,4/3/2023 17:17,4/3/2023 17:18,2,28,240,1,4/3/2023 17:17,1,0,0
"4,158,746",8,44,"241,569","416,461",903,15,4/3/2023 17:16,4/3/2023 17:18,4/3/2023 17:19,1,85,300,1,4/3/2023 17:19,1,0,0
"4,158,748",8,44,"241,569","416,461","285,912","447,586",4/3/2023 17:17,4/3/2023 17:20,4/3/2023 17:21,1,533,800,1,4/3/2023 17:20,1,0,0
"4,158,752",8,44,"241,569","416,461","210,149","372,186",4/3/2023 17:19,4/3/2023 17:21,4/3/2023 17:22,1,929,800,1,4/3/2023 17:21,0,0,0
"4,158,753",8,44,"241,569","416,461",902,13,4/3/2023 17:20,4/3/2023 17:22,4/3/2023 17:24,1,64,300,1,4/3/2023 17:23,1,0,0
"4,158,756",8,44,"241,569","416,461","210,149","372,186",4/3/2023 17:21,4/3/2023 17:24,4/3/2023 17:25,2,853,750,1,4/3/2023 17:24,1,0,0
"4,158,758",8,44,"241,569","416,461","210,149","372,186",4/3/2023 17:23,4/3/2023 17:25,4/3/2023 17:27,1,853,790,1,4/3/2023 17:26,1,0,0
"4,158,763",8,44,"241,569","416,461",906,16,4/3/2023 17:26,4/3/2023 17:27,4/3/2023 17:28,2,171,380,1,4/3/2023 17:28,1,0,0
"4,158,767",8,44,"241,569","416,461",908,16,4/3/2023 17:28,4/3/2023 17:28,4/3/2023 17:30,2,493,600,1,4/3/2023 17:29,1,0,0
"4,158,769",8,44,"241,569","416,461",902,13,4/3/2023 17:28,4/3/2023 17:30,4/3/2023 17:32,2,30,220,1,4/3/2023 17:32,1,0,0
"4,158,770",8,44,"241,569","416,461",900,4,4/3/2023 17:29,4/3/2023 17:32,4/3/2023 17:34,1,284,440,1,4/3/2023 17:33,1,0,0
"4,158,778",8,44,"241,569","416,461",902,15,4/3/2023 17:32,4/3/2023 17:34,4/3/2023 17:35,2,63,240,1,4/3/2023 17:35,1,0,0
"4,158,788",8,44,"241,569","416,461",903,11,4/3/2023 17:33,4/3/2023 17:35,4/3/2023 17:37,1,432,520,1,4/3/2023 17:36,1,0,0
"4,158,790",8,44,"241,569","416,461",902,16,4/3/2023 17:35,4/3/2023 17:37,4/3/2023 17:38,2,31,220,1,4/3/2023 17:37,1,0,0
"4,158,793",8,44,"241,569","416,461",901,4,4/3/2023 17:36,4/3/2023 17:38,4/3/2023 17:40,1,302,800,1,4/3/2023 17:39,1,0,0
"4,158,797",8,44,"241,569","416,461",903,13,4/3/2023 17:37,4/3/2023 17:40,4/3/2023 17:41,2,23,220,7,4/3/2023 17:41,1,0,0
"4,158,801",8,44,"241,569","416,461",900,5,4/3/2023 17:39,4/3/2023 17:42,4/3/2023 17:44,2,341,440,1,4/3/2023 17:42,1,0,0
"4,158,803",8,44,"241,569","416,461",903,14,4/3/2023 17:41,4/3/2023 17:44,4/3/2023 17:45,2,21,220,7,4/3/2023 17:45,1,0,0
"4,158,805",8,44,"241,569","416,461",902,3,4/3/2023 17:42,4/3/2023 17:45,4/3/2023 17:47,1,308,440,1,4/3/2023 17:46,1,0,0
"4,158,808",0,45,"233,346","745,714","209,816","723,599",4/3/2023 17:43,4/3/2023 17:46,4/3/2023 17:47,1,119,205,4,4/3/2023 17:47,1,0,0
"4,158,809",8,44,"241,569","416,461","182,684","370,359",4/3/2023 17:45,4/3/2023 17:47,4/3/2023 17:49,2,683,550,1,4/3/2023 17:48,1,0,0
"4,158,811",8,45,"240,324","754,668","233,414","747,220",4/3/2023 17:47,4/3/2023 17:47,4/3/2023 17:51,3,475,700,4,4/3/2023 17:51,3,0,0
"4,158,810",8,44,"241,569","416,461",900,3,4/3/2023 17:46,4/3/2023 17:49,4/3/2023 17:53,4,219,380,1,4/3/2023 17:52,3,0,0
"4,158,816",8,44,"241,569","416,461",900,4,4/3/2023 17:50,4/3/2023 17:53,4/3/2023 17:55,2,93,320,1,4/3/2023 17:54,1,0,0
"4,158,820",8,44,"241,569","416,461","182,684","370,359",4/3/2023 17:52,4/3/2023 17:55,4/3/2023 17:58,3,750,580,1,4/3/2023 17:56,1,0,0
"4,158,826",8,45,"259,224","823,328","233,414","747,220",4/3/2023 17:55,4/3/2023 17:56,4/3/2023 18:00,4,237,288,4,4/3/2023 17:59,3,0,0
"4,158,822",8,44,"241,569","416,461",902,15,4/3/2023 17:54,4/3/2023 17:58,4/3/2023 18:01,2,95,300,7,4/3/2023 17:59,1,0,0
"4,158,830",8,27,"241,569","416,461","182,684","370,359",4/3/2023 17:56,4/3/2023 17:59,4/3/2023 18:01,3,683,570,1,4/3/2023 18:00,1,0,0
"4,158,833",8,44,"241,569","416,461",901,3,4/3/2023 17:59,4/3/2023 18:01,4/3/2023 18:02,1,43,240,1,4/3/2023 18:01,1,0,0
"4,158,842",8,27,"241,569","416,461","182,684","370,359",4/3/2023 18:01,4/3/2023 18:01,4/3/2023 18:03,2,853,750,1,4/3/2023 18:02,1,0,0
"4,158,716",5,44,"246,340","425,843","210,149","372,186",4/3/2023 17:00,4/3/2023 18:02,4/3/2023 18:05,3,929,800,1,4/3/2023 18:03,1,0,0
"4,158,845",8,27,"241,569","416,461","182,684","370,359",4/3/2023 18:03,4/3/2023 18:03,4/3/2023 18:05,2,853,750,1,4/3/2023 18:04,1,0,0
"4,158,846",8,45,"271,807","822,573","233,414","747,220",4/3/2023 18:03,4/3/2023 18:03,4/3/2023 18:07,4,0,178,4,4/3/2023 18:07,3,0,0
"4,158,720",5,44,"246,340","425,843",902,3,4/3/2023 17:01,4/3/2023 18:05,4/3/2023 18:06,2,361,760,1,4/3/2023 18:06,1,0,0
"4,158,852",8,27,"241,569","416,461","241,219","370,062",4/3/2023 18:04,4/3/2023 18:05,4/3/2023 18:06,1,"1,011",990,1,4/3/2023 18:05,1,0,0
"4,158,858",8,27,"241,569","416,461","241,219","370,062",4/3/2023 18:06,4/3/2023 18:06,4/3/2023 18:08,2,"1,011",990,1,4/3/2023 18:07,1,0,0
"4,158,722",5,44,"246,340","425,843","282,882","407,100",4/3/2023 17:03,4/3/2023 18:07,4/3/2023 18:08,1,704,800,1,4/3/2023 18:07,1,0,0
"4,158,863",8,27,"241,569","416,461","241,219","370,062",4/3/2023 18:08,4/3/2023 18:09,4/3/2023 18:10,1,"1,011",970,1,4/3/2023 18:10,1,0,0
"4,158,850",5,44,"246,340","425,843",901,4,4/3/2023 18:04,4/3/2023 18:09,4/3/2023 18:11,2,31,260,1,4/3/2023 18:10,1,0,0
"4,158,866",8,27,"241,569","416,461","182,684","370,359",4/3/2023 18:10,4/3/2023 18:10,4/3/2023 18:12,2,853,750,1,4/3/2023 18:11,0,0,0
"4,158,874",8,44,"241,569","416,461",902,8,4/3/2023 18:15,4/3/2023 18:15,4/3/2023 18:17,2,147,420,1,4/3/2023 18:16,1,0,0
"4,158,874",8,44,"241,569","416,461",902,8,4/3/2023 18:15,4/3/2023 18:15,4/3/2023 18:17,2,147,420,1,4/3/2023 18:16,1,0,0
"4,158,871",0,45,"233,346","745,714","216,804","723,224",4/3/2023 18:12,4/3/2023 18:16,4/3/2023 18:17,1,"1,181",700,4,4/3/2023 18:16,0,0,0
"4,158,871",0,45,"233,346","745,714","216,804","723,224",4/3/2023 18:12,4/3/2023 18:16,4/3/2023 18:17,1,"1,181",700,4,4/3/2023 18:16,0,0,0
"4,158,871",0,45,"233,346","745,714","216,804","723,224",4/3/2023 18:12,4/3/2023 18:16,4/3/2023 18:17,1,"1,181",700,4,4/3/2023 18:16,0,0,0
"4,158,879",8,27,"241,569","416,461","241,219","370,062",4/3/2023 18:16,4/3/2023 18:16,4/3/2023 18:23,7,"1,011",950,1,4/3/2023 18:22,6,0,0
"4,158,880",6,45,"295,353","825,404","233,414","747,220",4/3/2023 18:16,4/3/2023 18:17,4/3/2023 18:22,5,0,178,4,4/3/2023 18:21,4,0,0
"4,158,873",5,44,"246,340","425,843","182,684","370,359",4/3/2023 18:14,4/3/2023 18:23,4/3/2023 18:26,3,750,600,1,4/3/2023 18:24,2,0,0
"4,158,885",5,44,"246,340","425,843",900,13,4/3/2023 18:19,4/3/2023 18:26,4/3/2023 18:27,1,125,280,1,4/3/2023 18:26,0,0,0
"4,158,885",5,44,"246,340","425,843",900,13,4/3/2023 18:19,4/3/2023 18:26,4/3/2023 18:27,1,125,280,1,4/3/2023 18:26,0,0,0
"4,158,885",5,44,"246,340","425,843",900,13,4/3/2023 18:19,4/3/2023 18:26,4/3/2023 18:27,1,125,280,1,4/3/2023 18:26,0,0,0
"4,158,885",5,44,"246,340","425,843",900,13,4/3/2023 18:19,4/3/2023 18:26,4/3/2023 18:27,1,125,280,1,4/3/2023 18:26,0,0,0
"4,158,890",5,44,"246,340","425,843","182,684","370,359",4/3/2023 18:21,4/3/2023 18:27,4/3/2023 18:29,2,750,600,1,4/3/2023 18:28,1,0,0
"4,158,903",8,44,"241,569","416,461",903,12,4/3/2023 18:27,4/3/2023 18:29,4/3/2023 18:32,2,430,600,1,4/3/2023 18:31,1,0,0
"4,158,903",8,44,"241,569","416,461",903,12,4/3/2023 18:27,4/3/2023 18:29,4/3/2023 18:32,2,430,600,1,4/3/2023 18:31,1,0,0
"4,158,907",8,44,"241,569","416,461",900,10,4/3/2023 18:31,4/3/2023 18:32,4/3/2023 18:33,1,119,360,1,4/3/2023 18:32,1,0,0
"4,158,915",8,44,"241,569","416,461",907,2,4/3/2023 18:36,4/3/2023 18:37,4/3/2023 18:39,2,318,480,1,4/3/2023 18:39,1,0,0
"4,158,920",8,44,"241,569","416,461","182,684","370,359",4/3/2023 18:39,4/3/2023 18:39,4/3/2023 18:42,2,750,600,1,4/3/2023 18:41,1,0,0
"4,158,924",8,44,"241,569","416,461",909,4,4/3/2023 18:42,4/3/2023 18:43,4/3/2023 18:46,2,367,500,1,4/3/2023 18:45,1,0,0
"4,158,929",8,44,"241,569","416,461","282,012","442,258",4/3/2023 18:45,4/3/2023 18:46,4/3/2023 18:48,2,760,760,1,4/3/2023 18:46,1,0,0
"4,158,929",8,44,"241,569","416,461","282,012","442,258",4/3/2023 18:45,4/3/2023 18:46,4/3/2023 18:48,2,760,760,1,4/3/2023 18:46,1,0,0
"4,158,932",8,44,"241,569","416,461",900,8,4/3/2023 18:46,4/3/2023 18:48,4/3/2023 18:49,1,375,480,1,4/3/2023 18:48,0,0,0
"4,158,936",8,44,"241,569","416,461","281,280","432,485",4/3/2023 18:48,4/3/2023 18:49,4/3/2023 18:50,1,789,800,1,4/3/2023 18:50,1,0,0
"4,158,937",8,44,"241,569","416,461",905,15,4/3/2023 18:50,4/3/2023 18:52,4/3/2023 18:54,2,63,280,1,4/3/2023 18:53,1,0,0
"4,158,939",8,44,"241,569","416,461","241,219","370,062",4/3/2023 18:51,4/3/2023 18:54,4/3/2023 18:56,2,"1,011",970,1,4/3/2023 18:55,1,0,0
"4,158,946",8,44,"241,569","416,461","241,219","370,062",4/3/2023 18:53,4/3/2023 18:56,4/3/2023 18:58,1,"1,011",950,1,4/3/2023 18:57,1,0,0
"4,158,892",5,44,"246,340","425,843",902,2,4/3/2023 18:22,4/3/2023 18:58,4/3/2023 18:59,1,313,440,1,4/3/2023 18:59,1,0,0
"4,158,897",5,44,"246,340","425,843","236,890","372,290",4/3/2023 18:24,4/3/2023 18:59,4/3/2023 19:01,2,853,780,1,4/3/2023 19:00,1,0,0
"4,158,901",5,44,"246,340","425,843",900,11,4/3/2023 18:25,4/3/2023 19:01,4/3/2023 19:20,18,25,240,1,4/3/2023 19:19,18,0,0
"4,158,902",5,44,"246,340","425,843",900,9,4/3/2023 18:27,4/3/2023 19:20,4/3/2023 19:21,2,468,540,1,4/3/2023 19:20,1,0,0
"4,158,902",5,44,"246,340","425,843",900,9,4/3/2023 18:27,4/3/2023 19:20,4/3/2023 19:21,2,468,540,1,4/3/2023 19:20,1,0,0
"4,158,905",5,44,"246,340","425,843","236,890","372,290",4/3/2023 18:29,4/3/2023 19:21,4/3/2023 19:23,2,853,780,1,4/3/2023 19:22,1,0,0
"4,158,950",5,40,"246,340","425,843","279,713","411,544",4/3/2023 18:59,4/3/2023 19:23,4/3/2023 19:25,2,853,780,1,4/3/2023 19:24,1,0,0
"4,158,951",5,44,"246,340","425,843",902,4,4/3/2023 19:01,4/3/2023 19:23,4/3/2023 19:24,2,345,420,1,4/3/2023 19:24,1,0,0
"4,158,972",5,40,"246,340","425,843",906,5,4/3/2023 19:21,4/3/2023 19:25,4/3/2023 19:31,6,938,760,1,4/3/2023 19:25,1,0,0
